IMDB-ID,originalTitle,startYear,genres,documentLength
tt0050873,Quatermass 2,1957,Horror Sci-Fi,18198
tt0050894,The Revenge of Frankenstein,1958,Horror Sci-Fi,5263
tt0050895,Revolt at Fort Laramie,1957,Western,6061
tt0050913,Le rouge est mis,1957,Thriller,5170
tt0050915,Run of the Arrow,1957,Western,5487
tt0050923,Saddle the Wind,1958,Western,8818
tt0050924,Saeta del ruiseñor,1959,Musical,9826
tt0050958,She Devil,1957,Horror Sci-Fi,6978
tt0050963,Shoot-Out at Medicine Bend,1957,Western,8216
tt0050987,Snezhnaya koroleva,1957,Adventure Animation Family,2975
tt0051046,The Tall Stranger,1957,Western,7968
tt0051047,The Tall T,1957,Romance Thriller Western,6528
tt0051057,Tarzan and the Lost Safari,1957,Action Adventure,4578
tt0051087,The Tin Star,1957,Western,7348
tt0051150,The Vampire,1957,Horror Sci-Fi Thriller,7562
tt0051151,El vampiro,1957,Horror Mystery Thriller,4994
tt0051169,Les violents,1957,Mystery,10352
tt0051173,Voodoo Island,1957,Horror,5786
tt0051184,The Weapon,1956,Thriller,7116
tt0051226,Zombies of Mora Tau,1957,Action Adventure Fantasy,5819
tt0051337,The 7th Voyage of Sinbad,1958,Action Adventure Family,4932
tt0051361,Ankokugai no bijo,1958,Action Crime,3698
tt0051380,Attack of the 50 Foot Woman,1958,Horror Sci-Fi,5387
tt0051381,Attack of the Puppet People,1958,Horror Sci-Fi,7201
tt0051411,The Big Country,1958,Romance Western,10966
tt0051413,Bijo to ekitai ningen,1958,Crime Horror Sci-Fi,4789
tt0051418,The Blob,1958,Horror Sci-Fi,8215
tt0051439,Byaku fujin no yoren,1956,Fantasy Romance,5177
tt0051496,Cowboy,1958,Western,7265
tt0051512,Daikaijû Baran,1958,Horror Sci-Fi,14765
tt0051542,Corridors of Blood,1958,Crime Horror Thriller,6979
tt0051554,Dracula,1958,Horror,9615
tt0051569,De dødes tjern,1958,Horror Mystery Thriller,5352
tt0051570,Earth vs the Spider,1958,Horror Sci-Fi,6055
tt0051628,Fort Dobbs,1958,Western,4303
tt0051630,Frankenstein 1970,1958,Horror Sci-Fi,5314
tt0051638,From the Earth to the Moon,1958,Adventure Fantasy Sci-Fi,7857
tt0051673,Good Day for a Hanging,1959,Western,7720
tt0051682,El grito de la muerte,1959,Horror Mystery Thriller,3766
tt0051688,The Gunfight at Dodge City,1959,Western,9777
tt0051694,Hakuja den,1958,Animation Family Fantasy,5843
tt0051706,Grip of the Strangler,1958,Crime Horror Mystery,7864
tt0051731,El hombre y el monstruo,1959,Horror,3224
tt0051744,House on Haunted Hill,1959,Horror Mystery,11195
tt0051746,How to Make a Monster,1958,Horror Sci-Fi,9291
tt0051747,Howrah Bridge,1958,Musical Thriller,8625
tt0051755,I Bury the Living,1958,Horror,7601
tt0051786,It! The Terror from Beyond Space,1958,Horror Sci-Fi,3918
tt0051795,Jedini izlaz,1958,War,3107
tt0051848,The Law and Jake Wade,1958,Action Adventure Western,7162
tt0051849,The Left Handed Gun,1958,Western,7122
tt0051876,The Lone Ranger and the Lost City of Gold,1958,Action Adventure Western,7577
tt0051906,Mannekäng i rött,1958,Mystery Thriller,6807
tt0051937,Misterios de ultratumba,1959,Fantasy Horror Mystery,4508
tt0051947,The Monster of Piedras Blancas,1959,Horror Sci-Fi,7854
tt0051948,Monster on the Campus,1958,Horror Sci-Fi,6848
tt0051965,Das Mädchen mit den Katzenaugen,1958,Action Crime Thriller,8318
tt0052002,No Name on the Bullet,1959,Western,8605
tt0052077,Plan 9 from Outer Space,1959,Horror Sci-Fi,7150
tt0052082,Post Box 999,1958,Action Mystery,6888
tt0052104,Queen of Outer Space,1958,Adventure Fantasy Sci-Fi,6185
tt0052123,La rivolta dei gladiatori,1958,Adventure,6564
tt0052150,El ruiseñor de las cumbres,1958,Family Musical,9467
tt0052156,The Saga of the Viking Women and Their Voyage to the Waters of the Great Sea Serpent,1957,Action Adventure Fantasy,3985
tt0052169,The Screaming Skull,1958,Horror Thriller,4664
tt0052199,"Das singende, klingende Bäumchen",1957,Adventure Family Fantasy,2340
tt0052207,The Snorkel,1958,Crime Horror Mystery,6768
tt0052225,South Pacific,1958,Musical Romance War,12152
tt0052227,The Space Children,1958,Sci-Fi,6049
tt0052253,Morning Call,1957,Crime Thriller,7856
tt0052279,Teenage Cave Man,1958,Adventure Sci-Fi,3272
tt0052320,The Trollenberg Terror,1958,Horror Sci-Fi,7348
tt0052357,Vertigo,1958,Mystery Romance Thriller,16672
tt0052365,The Vikings,1958,Action Adventure,5278
tt0052374,Vynález zkázy,1958,Adventure Animation Fantasy,2751
tt0052378,War of the Colossal Beast,1958,Horror Sci-Fi,6290
tt0052427,Tom Thumb,1958,Family Fantasy Musical,6277
tt0052549,The Alligator People,1959,Horror Sci-Fi,5420
tt0052564,The Angry Red Planet,1959,Adventure Sci-Fi,6619
tt0052587,The Atomic Submarine,1959,Sci-Fi Thriller,5779
tt0052602,The Bat,1959,Horror Mystery Thriller,8805
tt0052644,Le bossu,1959,Action Adventure,7996
tt0052646,The Brain That Wouldn't Die,1962,Horror Sci-Fi,5754
tt0052667,Caltiki il mostro immortale,1959,Adventure Horror Sci-Fi,5391
tt0052670,Capitan Fuoco,1958,Adventure,10422
tt0052695,The Vicious Circle,1957,Crime Mystery Thriller,9790
tt0052722,Darby O'Gill and the Little People,1959,Adventure Family Fantasy,9869
tt0052724,Day of the Outlaw,1959,Western,6027
tt0052726,Des femmes disparaissent,1959,Thriller,5002
tt0052783,Escucha mi canción,1959,Musical,8373
tt0052820,The Four Skulls of Jonathan Drake,1959,Horror Mystery,5313
tt0052829,Der Frosch mit der Maske,1959,Crime Thriller,7292
tt0052876,The Hanging Tree,1959,Western,7216
tt0052902,The Horse Soldiers,1959,Adventure Romance War,9235
tt0052905,The Hound of the Baskervilles,1959,Horror Mystery,8975
tt0052908,The House of the Seven Hawks,1959,Mystery,8888
tt0052924,Das indische Grabmal,1959,Adventure Romance,5114
tt0052929,Invisible Invaders,1959,Horror Sci-Fi,5989
tt0052948,Journey to the Center of the Earth,1959,Adventure Family Fantasy,9638
tt0052954,Kaagaz Ke Phool,1959,Musical Romance,8981
tt0052969,The Killer Shrews,1959,Horror Sci-Fi,6153
tt0052993,Last Train from Gun Hill,1959,Romance Western,6824
tt0053055,Med fara för livet,1959,Crime Mystery,3674
tt0053063,Meurtre en 45 tours,1960,Mystery Thriller,9072
tt0053085,The Mummy,1959,Adventure Horror,7412
tt0053103,Nebo zovyot,1959,Adventure Sci-Fi,3914
tt0053228,Der rote Kreis,1960,Crime Thriller,9056
tt0053233,Ryttare i blått,1959,Mystery Thriller,7021
tt0053240,Sampo,1959,Adventure Fantasy,3081
tt0053247,The Scapegoat,1959,Crime Mystery Thriller,8831
tt0053250,Der schweigende Stern,1960,Sci-Fi,6734
tt0053275,Shônen Sarutobi Sasuke,1959,Adventure Animation Family,2208
tt0053285,Sleeping Beauty,1959,Animation Family Fantasy,9815
tt0053335,"Tarzan, the Ape Man",1959,Action Adventure Romance,4931
tt0053345,Il terrore della maschera rossa,1960,Adventure History Romance,6515
tt0053363,The Tingler,1959,Horror,6871
tt0053388,Uchû daisensô,1959,Sci-Fi,4807
tt0053389,Ugler i mosen,1959,Adventure Family Mystery,5376
tt0053434,Warlock,1959,Western,9611
tt0053448,Witness in the Dark,1959,Thriller,7857
tt0053559,13 Ghosts,1960,Horror,6149
tt0053598,Gli amori di Ercole,1960,Adventure Fantasy,6604
tt0053651,Beyond the Time Barrier,1960,Romance Sci-Fi,5695
tt0053672,The Boy and the Pirates,1960,Adventure Family Fantasy,7925
tt0053677,The Brides of Dracula,1960,Horror,6186
tt0053696,Le capitan,1960,Action Adventure,7483
tt0053708,Chhalia,1960,Musical Romance,6850
tt0053719,The City of the Dead,1960,Horror Mystery Thriller,7129
tt0053758,Densô ningen,1960,Horror Sci-Fi,5454
tt0053825,Flaming Star,1960,Western,5901
tt0053853,Gasu ningen dai 1 gô,1960,Sci-Fi Thriller,6963
tt0053882,The 3 Worlds of Gulliver,1960,Adventure Family Fantasy,9016
tt0053900,Hell Is a City,1960,Crime Thriller,12273
tt0053902,Heller in Pink Tights,1960,Western,10021
tt0053906,Herrin der Welt,1960,Adventure Crime Sci-Fi,9865
tt0053931,The Hypnotic Eye,1960,Horror,6470
tt0053969,Juanito,1960,Adventure Western,7624
tt0054008,Kutabare gurentai,1960,Action Crime,5396
tt0054020,The Leech Woman,1960,Horror Romance Sci-Fi,5664
tt0054038,The Lost World,1960,Adventure Fantasy Sci-Fi,7472
tt0054047,The Magnificent Seven,1960,Action Adventure Western,16446
tt0054065,Mariya-iskusnitsa,1960,Family Fantasy,4736
tt0054067,La maschera del demonio,1960,Horror,5019
tt0054099,Il mulino delle donne di pietra,1960,Horror Sci-Fi,4639
tt0054131,Toi... le venin,1958,Mystery,8107
tt0054156,Paris nous appartient,1961,Mystery,11022
tt0054202,Prace,1960,Family War,5432
tt0054215,Psycho,1960,Horror Mystery Thriller,9059
tt0054221,På en bänk i en park,1960,Crime,7653
tt0054257,Der Rächer,1960,Crime Horror Mystery,9409
tt0054285,"Seddok, l'erede di Satana",1960,Horror Sci-Fi,9705
tt0054292,Sergeant Rutledge,1960,Crime Western,11314
tt0054325,'Jûsangô taihisen' yori: Sono gosôsha o nerae,1960,Action Crime Mystery,3878
tt0054346,The Stranglers of Bombay,1959,Action Adventure History,6812
tt0054357,Swiss Family Robinson,1960,Adventure Family,17355
tt0054368,Tarzan the Magnificent,1960,Action Adventure,4737
tt0054371,Die 1000 Augen des Dr. Mabuse,1960,Crime Mystery Thriller,10770
tt0054387,The Time Machine,1960,Adventure Romance Sci-Fi,9868
tt0054395,Die toten Augen von London,1961,Crime Horror Mystery,7272
tt0054416,The Two Faces of Dr. Jekyll,1960,Horror,6278
tt0054422,Gli ultimi giorni di Pompei,1959,Action Adventure History,5189
tt0054437,La vendetta di Ercole,1960,Action Adventure Fantasy,5344
tt0054443,Village of the Damned,1960,Horror Sci-Fi,6214
tt0054640,L'assassino,1961,Crime Thriller,7728
tt0054641,"Antinea, l'amante della città sepolta",1961,Adventure Fantasy,4439
tt0054642,Atlantis: The Lost Continent,1961,Adventure Sci-Fi,4440
tt0054668,El barón del terror,1962,Horror Sci-Fi Thriller,4324
tt0054709,Buta to gunkan,1961,Action Crime,5998
tt0054712,Caccia all'uomo,1961,Crime Thriller,6378
tt0054757,The Comancheros,1961,Action Adventure Romance,10406
tt0054777,The Curse of the Werewolf,1961,Horror,5877
tt0054821,Le doulos,1963,Crime Thriller,5970
tt0054834,Dynamite Jack,1961,Western,4687
tt0054850,Ercole al centro della Terra,1961,Adventure Fantasy Horror,5103
tt0054913,Das Geheimnis der schwarzen Koffer,1962,Crime Mystery Thriller,7778
tt0054924,Il gigante di Metropolis,1961,Adventure Fantasy,5381
tt0054939,Le goût de la violence,1961,Western,3044
tt0054951,Gun Fight,1961,Western,6420
tt0054988,Homicidal,1961,Horror Mystery Thriller,6060
tt0055018,The Innocents,1961,Horror,9470
tt0055021,La invasión de los vampiros,1963,Horror Mystery Thriller,8070
tt0055022,Gli invasori,1961,Action Adventure Romance,4262
tt0055128,La maldición de la Llorona,1963,Horror Mystery Thriller,3171
tt0055136,Mann im Schatten,1961,Crime,9806
tt0055139,The Manster,1959,Horror Sci-Fi,6262
tt0055152,Master of the World,1961,Adventure Sci-Fi,7320
tt0055192,Morgan il pirata,1960,Adventure,4529
tt0055198,Mosura,1961,Fantasy Sci-Fi Thriller,5553
tt0055207,Mysterious Island,1961,Adventure Family Fantasy,7001
tt0055214,The Naked Edge,1961,Crime Mystery Thriller,7830
tt0055230,Night Tide,1961,Horror Thriller,5324
tt0055257,One-Eyed Jacks,1961,Western,9903
tt0055297,I pianeti contro di noi,1962,Horror Sci-Fi,5386
tt0055302,Pirates of Tortuga,1961,Adventure,8103
tt0055324,Priklyucheniya Krosha,1962,Adventure Family,8324
tt0055336,Le président,1961,Thriller,10518
tt0055385,Roop Ki Rani Choron Ka Raja,1961,Romance,4631
tt0055391,Das Rätsel der roten Orchidee,1962,Crime Mystery Thriller,7020
tt0055408,Santo vs. las mujeres vampiro,1962,Action Horror,4153
tt0055505,Taste of Fear,1961,Horror Thriller,7121
tt0055516,The Terror of the Tongs,1961,Action Adventure,7869
tt0055518,Teseo contro il minotauro,1960,Adventure,5475
tt0055558,Two Rode Together,1961,Western,11365
tt0055723,Abeceda straha,1961,Thriller War,7965
tt0055783,Bees Saal Baad,1962,Musical Mystery Thriller,7432
tt0055804,El vampiro sangriento,1962,Horror,9021
tt0055811,The Broken Land,1962,Western,4199
tt0055828,La cara del terror,1962,Sci-Fi Thriller,6962
tt0055830,Carnival of Souls,1962,Horror Mystery,4678
tt0055863,Le concerto de la peur,1963,Thriller,4913
tt0055872,The Creation of the Humanoids,1962,Sci-Fi,9923
tt0055894,The Day of the Triffids,1963,Horror Sci-Fi,12803
tt0055966,El espejo de la bruja,1962,Fantasy Horror Thriller,4656
tt0055972,Experiment in Terror,1962,Crime Mystery Thriller,9361
tt0055991,Der Fluch der gelben Schlange,1963,Thriller,8021
tt0056035,Goliath contro i giganti,1961,Adventure,5503
tt0056040,Gritos en la noche,1962,Horror,6600
tt0056074,Hokori takaki chosen,1962,Action Crime,6118
tt0056085,How the West Was Won,1962,Western,12867
tt0056095,In Search of the Castaways,1962,Adventure Family Fantasy,9231
tt0056103,L'invincibile cavaliere mascherato,1963,Adventure Western,8057
tt0056112,Jack the Giant Killer,1962,Adventure Family Fantasy,5473
tt0056127,Journey to the Seventh Planet,1962,Action Adventure Fantasy,4520
tt0056142,Kingu Kongu tai Gojira,1962,Action Adventure Fantasy,5130
tt0056173,The Legend of Lobo,1962,Adventure Family,5214
tt0056220,La mano de un hombre muerto,1962,Horror,5859
tt0056226,"Marte, dio della guerra",1962,Action Fantasy,4478
tt0056277,Captain Clegg,1962,Adventure Horror,7056
tt0056281,Nils Holgerssons underbara resa,1962,Adventure Animation Family,4183
tt0056315,L'orribile segreto del Dr. Hichcock,1962,Horror,2962
tt0056327,Kawaita hana,1964,Crime Thriller,4245
tt0056331,Panic in Year Zero!,1962,Horror Sci-Fi Thriller,6776
tt0056343,Perseo l'invincibile,1963,Adventure Fantasy,3298
tt0056352,Planeta bur,1962,Adventure Sci-Fi,4931
tt0056396,Il dominatore dei 7 mari,1962,Adventure,6267
tt0056405,Reptilicus,1961,Action Horror Sci-Fi,5261
tt0056412,Ride the High Country,1962,Western,7567
tt0056452,Der Schatz im Silbersee,1962,Adventure Western,6480
tt0056461,Une fée... pas comme les autres,1956,Animation Family Fantasy,2365
tt0056492,Shin no shikôtei,1962,Adventure,8219
tt0056526,State Fair,1962,Musical Romance,11720
tt0056528,La strage dei vampiri,1964,Horror,4771
tt0056560,Tarzan Goes to India,1962,Action Adventure,4135
tt0056630,Die Tür mit den 7 Schlössern,1962,Crime Horror Mystery,7617
tt0056661,Vita frun,1962,Mystery Thriller,7425
tt0056709,Yôsei Gorasu,1962,Action Family Sci-Fi,5893
tt0056724,Zorro alla corte di Spagna,1962,Western,6499
tt0056904,Captain Sindbad,1963,Action Adventure Family,3086
tt0056961,The Crawling Hand,1963,Horror Sci-Fi,7900
tt0056989,Kutabare akutô-domo - Tantei jimusho 23,1963,Action Crime,5407
tt0056993,Diary of a Madman,1963,Horror,8566
tt0057078,La frusta e il corpo,1963,Horror,2968
tt0057128,The Haunted Palace,1963,Horror,5373
tt0057129,The Haunting,1963,Horror,12511
tt0057138,Der Henker von London,1963,Crime Horror,8046
tt0057160,House of the Damned,1963,Mystery Thriller,5291
tt0057197,Jason and the Argonauts,1963,Adventure Family Fantasy,5209
tt0057212,Jûsan-nin no shikaku,1963,Action Adventure,8611
tt0057215,Kaitei gunkan,1963,Adventure Family Sci-Fi,10481
tt0057219,Kantô mushuku,1963,Action Crime,5397
tt0057226,The Kiss of the Vampire,1963,Horror,4818
tt0057247,Der letzte Ritt nach Santa Cruz,1964,Western,5886
tt0057248,Liang Shan Bo yu Zhu Ying Tai,1963,Musical Romance,6453
tt0057254,The List of Adrian Messenger,1963,Mystery,8427
tt0057268,Maciste all'inferno,1962,Adventure Fantasy Horror,3532
tt0057280,La cripta e l'incubo,1964,Horror,3971
tt0057380,Old Shatterhand,1964,Adventure Western,6047
tt0057443,La ragazza che sapeva troppo,1963,Mystery Thriller,6578
tt0057471,Santo en el museo de cera,1963,Action Adventure Horror,4504
tt0057476,Der schwarze Abt,1963,Crime Thriller,7200
tt0057479,Scotland Yard jagt Dr. Mabuse,1963,Crime Horror Mystery,7979
tt0057553,Taiheiyô hitoribotchi,1963,Adventure,6514
tt0057560,Tarzan's Three Challenges,1963,Action Adventure,3632
tt0057569,The Terror,1963,Horror Thriller,4066
tt0057589,Das Todesauge von Ceylon,1963,Adventure Crime,5207
tt0057603,I tre volti della paura,1963,Horror,3435
tt0057608,Twice-Told Tales,1963,Horror Mystery Romance,8421
tt0057623,Unearthly Stranger,1963,Horror Sci-Fi,7701
tt0057646,La vergine di Norimberga,1963,Horror,3904
tt0057687,Winnetou - 1. Teil,1963,Adventure Western,6351
tt0057692,Der Würger von Schloß Blackmoor,1963,Crime Horror Mystery,6923
tt0057693,X,1963,Horror Sci-Fi Thriller,5925
tt0057697,Yajû no seishun,1963,Action Crime Mystery,5559
tt0057718,Der Zinker,1963,Crime Horror Mystery,7395
tt0057809,36 Hours,1964,Thriller War,9900
tt0057812,7 Faces of Dr. Lao,1964,Fantasy Mystery Western,8297
tt0057859,Monstrosity,1963,Horror Sci-Fi,3531
tt0057939,Cheryomushki,1963,Musical,7024
tt0057948,Cien gritos de terror,1965,Horror Mystery Thriller,4499
tt0057970,The Creeping Terror,1964,Horror Sci-Fi,2982
tt0057986,The Curse of the Mummy's Tomb,1964,Horror,7247
tt0057987,Curse of the Stone Hand,1965,Horror,2995
tt0057990,Shikonmado - Dai tatsumaki,1964,Action Adventure History,7660
tt0057993,Danza macabra,1964,Horror,4080
tt0058000,Delitto allo specchio,1964,Horror,5089
tt0058011,The Devil-Ship Pirates,1964,Action Adventure Thriller,6407
tt0058050,The Earth Dies Screaming,1964,Horror Sci-Fi,3791
tt0058067,Nihon dasshutsu,1964,Action Thriller,4727
tt0058073,The Evil of Frankenstein,1964,Horror,3812
tt0058100,First Men in the Moon,1964,Adventure Sci-Fi,7875
tt0058137,Le gentleman de Cocody,1965,Adventure,4898
tt0058140,I giganti di Roma,1964,Adventure War,3828
tt0058150,Goldfinger,1964,Action Adventure Thriller,6414
tt0058155,The Gorgon,1964,Horror,5773
tt0058167,Guns of Diablo,1965,Romance Western,4051
tt0058178,Hana to dotô,1964,Action Crime,4596
tt0058191,Der Hexer,1964,Crime Mystery,5713
tt0058208,The Horror of Party Beach,1964,Horror Musical,5643
tt0058238,Invitation to a Gunfighter,1964,Romance Western,12381
tt0058290,Nick Carter va tout casser,1964,Action Adventure Crime,7068
tt0058307,I lunghi capelli della morte,1965,Horror,4653
tt0058315,Bao lian deng,1964,Fantasy Musical,3897
tt0058333,The Masque of the Red Death,1964,Horror,4746
tt0058341,Anthar l'invincibile,1964,Adventure Fantasy War,4273
tt0058343,Merveilleuse Angélique,1965,Adventure History Romance,7778
tt0058356,Feuer frei auf Frankie,1967,Action Adventure Crime,7462
tt0058371,The Moon-Spinners,1964,Family Mystery Romance,10766
tt0058377,Il mostro dell'opera,1964,Horror,4434
tt0058379,Mosura tai Gojira,1964,Action Adventure Fantasy,4948
tt0058405,Nightmare,1964,Horror Mystery Thriller,6597
tt0058461,Per un pugno di dollari,1964,Western,18464
tt0058466,Das Phantom von Soho,1964,Mystery Thriller,9423
tt0058473,I pirati della Malesia,1964,Action History,5457
tt0058483,Il ponte dei sospiri,1964,Adventure,7380
tt0058492,La primera aventura,1965,Adventure Family,3484
tt0058505,Qi xian nu,1963,Fantasy Musical,5038
tt0058507,The Quick Gun,1964,Western,7011
tt0058530,Robinson Crusoe on Mars,1964,Adventure Sci-Fi,3969
tt0058544,San daikaijû: Chikyû saidai no kessen,1964,Action Adventure Fantasy,4509
tt0058553,Der Schut,1964,Adventure,7974
tt0058567,6 donne per l'assassino,1964,Horror Mystery Thriller,4738
tt0058587,Das siebente Opfer,1964,Crime Mystery,9869
tt0058618,La strada per Forte Alamo,1964,Western,4832
tt0058629,El pantano de las ánimas,1957,Horror Mystery Western,3257
tt0058658,Le Tigre aime la chair fraîche,1964,Thriller,3748
tt0058659,The Time Travelers,1964,Sci-Fi,5903
tt0058693,La tumba del pistolero,1964,Western,6358
tt0058698,Uchû daikaijû Dogora,1964,Crime Horror Sci-Fi,4645
tt0058700,The Last Man on Earth,1964,Horror Sci-Fi,3698
