params,mean_test_jaccard_sim,rank_test_jaccard_sim,mean_test_f1_micro,rank_test_f1_micro,mean_test_f1_macro,rank_test_f1_macro,mean_test_f1_weighted,rank_test_f1_weighted,mean_test_f1_samples,rank_test_f1_samples,mean_test_hamming_loss,rank_test_hamming_loss,mean_test_accuracy_percentage,rank_test_accuracy_percentage,mean_test_accuracy_number,rank_test_accuracy_number
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-09}",0.247994152046784,559,0.360507722723269,559,0.326626162583347,231,0.388090205009772,273,0.345169590643275,569,0.177082903336773,103,0.025847953216374,561,22.1,561
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-08}",0.411270955165692,263,0.524855778934708,209,0.435174823532617,91,0.536916376735143,179,0.521727095516569,209,0.124155486756106,149,0.121520467836257,527,103.9,527
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-07}",0.44488693957115,183,0.549278056749777,171,0.445137925050341,11,0.554589540465143,33,0.552565302144249,183,0.114571723426213,427,0.155906432748538,251,133.3,251
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-06}",0.453697855750487,165,0.555325121043969,65,0.443768522735196,17,0.557383851982167,15,0.560424951267057,163,0.111730306157551,445,0.165614035087719,233,141.6,233
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-05}",0.457703703703704,163,0.556860481432987,55,0.443489378078708,19,0.557745824177841,9,0.563633528265107,161,0.110505675954592,449,0.171695906432749,229,146.8,229
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.0001}",0.46383820662768,139,0.555713716176539,63,0.436296377347363,87,0.551384796967176,69,0.565781676413255,101,0.106769865841073,479,0.189473684210526,213,162,213
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.001}",0.469651072124756,61,0.558681907025322,29,0.437429938729334,61,0.552252049373079,43,0.57072514619883,33,0.105029239766082,527,0.197894736842105,139,169.2,139
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.01}",0.464062378167641,109,0.552970289257885,97,0.431083076818552,125,0.544063314860147,111,0.564393762183236,115,0.105331957344341,493,0.193567251461988,165,165.5,165
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-09}",0.408307992202729,265,0.470984887597495,261,0.277690010465095,237,0.386542432369003,275,0.486701754385965,265,0.102545579635363,615,0.207719298245614,119,177.6,119
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-08}",0.478068226120858,31,0.554577110484795,71,0.42011832094408,193,0.535661697283964,187,0.57095126705653,31,0.099291365669075,647,0.230643274853801,31,197.2,31
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-07}",0.469434697855751,79,0.546746198935938,181,0.422018655588277,181,0.535431700042326,189,0.564830409356725,113,0.10421740626075,563,0.216959064327485,49,185.5,49
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-06}",0.469087719298246,85,0.549402852682452,165,0.427930768077447,165,0.540809370078881,159,0.566054580896686,97,0.104987960096319,547,0.212280701754386,67,181.5,67
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-05}",0.468844054580897,89,0.55165483330805,143,0.432296891584788,117,0.545842329598743,99,0.567442495126706,77,0.105847953216374,487,0.205847953216374,127,176,127
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.0001}",0.462569200779727,153,0.55229265404204,137,0.434552778064674,103,0.547756314369873,91,0.563855750487329,157,0.107251461988304,461,0.190760233918129,209,163.1,209
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.001}",0.469651072124756,61,0.558681907025322,29,0.437429938729334,61,0.552252049373079,43,0.57072514619883,33,0.105029239766082,527,0.197894736842105,139,169.2,139
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.01}",0.464062378167641,109,0.552970289257885,97,0.431083076818552,125,0.544063314860147,111,0.564393762183236,115,0.105331957344341,493,0.193567251461988,165,165.5,165
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-09}",0.408307992202729,265,0.470984887597495,261,0.277690010465095,237,0.386542432369003,275,0.486701754385965,265,0.102545579635363,615,0.207719298245614,119,177.6,119
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-08}",0.478068226120858,31,0.554577110484795,71,0.42011832094408,193,0.535661697283964,187,0.57095126705653,31,0.099291365669075,647,0.230643274853801,31,197.2,31
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-07}",0.469434697855751,79,0.546746198935938,181,0.422018655588277,181,0.535431700042326,189,0.564830409356725,113,0.10421740626075,563,0.216959064327485,49,185.5,49
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-06}",0.469087719298246,85,0.549402852682452,165,0.427930768077447,165,0.540809370078881,159,0.566054580896686,97,0.104987960096319,547,0.212280701754386,67,181.5,67
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-05}",0.468844054580897,89,0.55165483330805,143,0.432296891584788,117,0.545842329598743,99,0.567442495126706,77,0.105847953216374,487,0.205847953216374,127,176,127
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.0001}",0.462569200779727,153,0.55229265404204,137,0.434552778064674,103,0.547756314369873,91,0.563855750487329,157,0.107251461988304,461,0.190760233918129,209,163.1,209
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.001}",0.469651072124756,61,0.558681907025322,29,0.437429938729334,61,0.552252049373079,43,0.57072514619883,33,0.105029239766082,527,0.197894736842105,139,169.2,139
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.01}",0.464062378167641,109,0.552970289257885,97,0.431083076818552,125,0.544063314860147,111,0.564393762183236,115,0.105331957344341,493,0.193567251461988,165,165.5,165
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-09}",0.261426900584795,555,0.375696797011759,295,0.333910774314444,229,0.402204797959863,269,0.362460038986355,555,0.173202614379085,117,0.026198830409357,557,22.4,557
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-08}",0.427557504873294,195,0.536161932472604,193,0.437655913895665,57,0.545261839133188,105,0.537270955165692,193,0.120254557963536,163,0.136608187134503,513,116.8,513
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-07}",0.448475633528265,177,0.551940023372806,139,0.443789379318267,15,0.555242176626043,27,0.555231968810916,177,0.113175094599243,433,0.16046783625731,241,137.2,241
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-06}",0.452674463937622,169,0.553723653877838,77,0.441711819356707,33,0.555393862088777,23,0.559317738791423,169,0.112012383900929,441,0.164795321637427,235,140.9,235
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-05}",0.462417153996101,155,0.558979676875775,25,0.442112194599477,31,0.558780508009626,7,0.567465886939571,75,0.109239766081871,455,0.178479532163743,223,152.6,223
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.0001}",0.46340350877193,143,0.553225487247082,87,0.434965173389598,97,0.548539967414385,73,0.565083820662768,109,0.107003783969728,471,0.190760233918129,209,163.1,209
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.001}",0.469651072124756,61,0.558681907025322,29,0.437429938729334,61,0.552252049373079,43,0.57072514619883,33,0.105029239766082,527,0.197894736842105,139,169.2,139
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.01}",0.464062378167641,109,0.552970289257885,97,0.431083076818552,125,0.544063314860147,111,0.564393762183236,115,0.105331957344341,493,0.193567251461988,165,165.5,165
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-09}",0.261426900584795,555,0.375696797011759,295,0.333910774314444,229,0.402204797959863,269,0.362460038986355,555,0.173202614379085,117,0.026198830409357,557,22.4,557
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-08}",0.427557504873294,195,0.536161932472604,193,0.437655913895665,57,0.545261839133188,105,0.537270955165692,193,0.120254557963536,163,0.136608187134503,513,116.8,513
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-07}",0.448475633528265,177,0.551940023372806,139,0.443789379318267,15,0.555242176626043,27,0.555231968810916,177,0.113175094599243,433,0.16046783625731,241,137.2,241
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-06}",0.452674463937622,169,0.553723653877838,77,0.441711819356707,33,0.555393862088777,23,0.559317738791423,169,0.112012383900929,441,0.164795321637427,235,140.9,235
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-05}",0.462417153996101,155,0.558979676875775,25,0.442112194599477,31,0.558780508009626,7,0.567465886939571,75,0.109239766081871,455,0.178479532163743,223,152.6,223
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.0001}",0.46340350877193,143,0.553225487247082,87,0.434965173389598,97,0.548539967414385,73,0.565083820662768,109,0.107003783969728,471,0.190760233918129,209,163.1,209
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.001}",0.469651072124756,61,0.558681907025322,29,0.437429938729334,61,0.552252049373079,43,0.57072514619883,33,0.105029239766082,527,0.197894736842105,139,169.2,139
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.01}",0.464062378167641,109,0.552970289257885,97,0.431083076818552,125,0.544063314860147,111,0.564393762183236,115,0.105331957344341,493,0.193567251461988,165,165.5,165
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-09}",0.405789473684211,269,0.46842935472849,269,0.274436851886366,247,0.381861633772461,277,0.483976608187135,267,0.102889576883385,611,0.205614035087719,129,175.8,129
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-08}",0.477684210526316,33,0.552791733700234,127,0.420516727537932,189,0.53527270840142,191,0.570491228070175,51,0.10031647746818,635,0.231461988304094,29,197.9,29
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-07}",0.469849902534113,59,0.547949541566891,177,0.423954906099038,179,0.537887165800038,173,0.565251461988304,107,0.104410044719642,559,0.217076023391813,47,185.6,47
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-06}",0.468231968810916,93,0.549104271103581,173,0.429612092747673,157,0.541151549173342,155,0.56527485380117,105,0.105104919160647,523,0.211111111111111,73,180.5,73
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-05}",0.467779727095517,95,0.551436600442546,145,0.432097422522557,119,0.545878688480123,97,0.566853801169591,79,0.10608875128999,485,0.203976608187134,131,174.4,131
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.0001}",0.463046783625731,145,0.552538762703559,131,0.434531912181453,107,0.547977489593995,85,0.564144249512671,151,0.107155142758858,467,0.191812865497076,199,164,199
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.001}",0.469651072124756,61,0.558681907025322,29,0.437429938729334,61,0.552252049373079,43,0.57072514619883,33,0.105029239766082,527,0.197894736842105,139,169.2,139
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.01}",0.464062378167641,109,0.552970289257885,97,0.431083076818552,125,0.544063314860147,111,0.564393762183236,115,0.105331957344341,493,0.193567251461988,165,165.5,165
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-09}",0.405789473684211,269,0.46842935472849,269,0.274436851886366,247,0.381861633772461,277,0.483976608187135,267,0.102889576883385,611,0.205614035087719,129,175.8,129
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-08}",0.477684210526316,33,0.552791733700234,127,0.420516727537932,189,0.53527270840142,191,0.570491228070175,51,0.10031647746818,635,0.231461988304094,29,197.9,29
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-07}",0.469849902534113,59,0.547949541566891,177,0.423954906099038,179,0.537887165800038,173,0.565251461988304,107,0.104410044719642,559,0.217076023391813,47,185.6,47
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-06}",0.468231968810916,93,0.549104271103581,173,0.429612092747673,157,0.541151549173342,155,0.56527485380117,105,0.105104919160647,523,0.211111111111111,73,180.5,73
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-05}",0.467779727095517,95,0.551436600442546,145,0.432097422522557,119,0.545878688480123,97,0.566853801169591,79,0.10608875128999,485,0.203976608187134,131,174.4,131
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.0001}",0.463046783625731,145,0.552538762703559,131,0.434531912181453,107,0.547977489593995,85,0.564144249512671,151,0.107155142758858,467,0.191812865497076,199,164,199
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.001}",0.469651072124756,61,0.558681907025322,29,0.437429938729334,61,0.552252049373079,43,0.57072514619883,33,0.105029239766082,527,0.197894736842105,139,169.2,139
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.01}",0.464062378167641,109,0.552970289257885,97,0.431083076818552,125,0.544063314860147,111,0.564393762183236,115,0.105331957344341,493,0.193567251461988,165,165.5,165
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000000000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-09}",0.26619298245614,551,0.378763175761856,291,0.337474887966959,225,0.405170660316267,265,0.36575828460039,543,0.17140694874441,123,0.032748538011696,553,28,553
"{'classifier__C': 1000000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-08}",0.426890838206628,197,0.535177204860868,195,0.43648476415493,85,0.543648469395804,141,0.536031189083821,195,0.120199518403853,165,0.138245614035088,511,118.2,511
"{'classifier__C': 1000000000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-07}",0.447454191033138,179,0.550912809076292,155,0.442409809064462,27,0.55429730572794,35,0.555204678362573,179,0.113649810801514,431,0.157309941520468,247,134.5,247
